ZIPA,ZIPN,RUCA2.0,COMMFLAG,STNAME
36524,36524.00,10.60,0.00,Alabama
36525,36525.00,1.00,0.00,Alabama
36526,36526.00,4.10,0.00,Alabama
36527,36527.00,4.10,0.00,Alabama
36528,36528.00,2.00,0.00,Alabama
36529,36529.00,3.00,0.00,Alabama
36530,36530.00,9.00,0.00,Alabama
36532,36532.00,4.10,0.00,Alabama
36533,36533.00,4.10,1.00,Alabama
36535,36535.00,7.00,0.00,Alabama
36536,36536.00,7.00,1.00,Alabama
36538,36538.00,10.00,0.00,Alabama
36539,36539.00,3.00,0.00,Alabama
36540,36540.00,8.00,0.00,Alabama
36541,36541.00,2.00,0.00,Alabama
36542,36542.00,7.00,0.00,Alabama
36543,36543.00,8.00,1.00,Alabama
36544,36544.00,1.00,0.00,Alabama
36545,36545.00,8.00,0.00,Alabama
36547,36547.00,7.00,1.00,Alabama
36548,36548.00,8.00,0.00,Alabama
36549,36549.00,9.00,0.00,Alabama
36550,36550.00,9.10,0.00,Alabama
36551,36551.00,10.40,0.00,Alabama
36553,36553.00,2.00,0.00,Alabama
36555,36555.00,8.40,0.00,Alabama
36556,36556.00,2.00,1.00,Alabama
36558,36558.00,10.60,0.00,Alabama
36559,36559.00,4.10,1.00,Alabama
36560,36560.00,2.00,0.00,Alabama
36561,36561.00,7.00,0.00,Alabama
36562,36562.00,8.30,0.00,Alabama
36564,36564.00,4.10,1.00,Alabama
36567,36567.00,9.20,0.00,Alabama
36568,36568.00,1.00,1.00,Alabama
36569,36569.00,8.00,0.00,Alabama
36570,36570.00,8.00,1.00,Alabama
36571,36571.00,1.00,0.00,Alabama
36572,36572.00,1.00,0.00,Alabama
36574,36574.00,10.40,0.00,Alabama
36575,36575.00,1.00,0.00,Alabama
36576,36576.00,9.20,0.00,Alabama
36577,36577.00,4.10,1.00,Alabama
36578,36578.00,9.20,0.00,Alabama
36579,36579.00,9.10,0.00,Alabama
36580,36580.00,9.20,0.00,Alabama
36581,36581.00,8.00,1.00,Alabama
36582,36582.00,1.00,0.00,Alabama
36583,36583.00,3.00,0.00,Alabama
36584,36584.00,3.00,0.00,Alabama
36585,36585.00,8.00,0.00,Alabama
36587,36587.00,2.00,0.00,Alabama
36590,36590.00,1.00,1.00,Alabama
36601,36601.00,1.00,1.00,Alabama
36602,36602.00,1.00,0.00,Alabama
36603,36603.00,1.00,0.00,Alabama
36604,36604.00,1.00,0.00,Alabama
36605,36605.00,1.00,0.00,Alabama
36606,36606.00,1.00,0.00,Alabama
36607,36607.00,1.00,0.00,Alabama
36608,36608.00,1.00,0.00,Alabama
36609,36609.00,1.00,0.00,Alabama
36610,36610.00,1.00,0.00,Alabama
36611,36611.00,1.00,0.00,Alabama
36612,36612.00,1.00,0.00,Alabama
36613,36613.00,1.00,0.00,Alabama
36614,36614.00,1.00,1.00,Alabama
36615,36615.00,1.00,0.00,Alabama
36616,36616.00,1.00,1.00,Alabama
36617,36617.00,1.00,0.00,Alabama
36618,36618.00,1.00,0.00,Alabama
36619,36619.00,1.00,0.00,Alabama
36621,36621.00,1.00,1.00,Alabama
36622,36622.00,1.00,1.00,Alabama
36623,36623.00,1.00,1.00,Alabama
36625,36625.00,1.00,1.00,Alabama
36626,36626.00,1.00,1.00,Alabama
36628,36628.00,1.00,1.00,Alabama
36630,36630.00,1.00,1.00,Alabama
36631,36631.00,1.00,1.00,Alabama
36633,36633.00,1.00,1.00,Alabama
36640,36640.00,1.00,1.00,Alabama
36641,36641.00,1.00,1.00,Alabama
36644,36644.00,1.00,1.00,Alabama
36652,36652.00,1.00,1.00,Alabama
36660,36660.00,1.00,1.00,Alabama
36663,36663.00,1.00,1.00,Alabama
36670,36670.00,1.00,1.00,Alabama
36671,36671.00,1.00,1.00,Alabama
36675,36675.00,1.00,1.00,Alabama
36685,36685.00,1.00,1.00,Alabama
36688,36688.00,1.00,0.00,Alabama
36689,36689.00,1.00,1.00,Alabama
36690,36690.00,1.00,1.00,Alabama
36691,36691.00,1.00,1.00,Alabama
36693,36693.00,1.00,0.00,Alabama
36695,36695.00,1.00,0.00,Alabama
36701,36701.00,4.00,0.00,Alabama
36702,36702.00,4.00,1.00,Alabama
36703,36703.00,4.00,0.00,Alabama
36720,36720.00,10.50,0.00,Alabama
36721,36721.00,10.60,1.00,Alabama
36722,36722.00,10.60,0.00,Alabama
36723,36723.00,10.50,1.00,Alabama
36726,36726.00,10.00,0.00,Alabama
36727,36727.00,10.60,0.00,Alabama
36728,36728.00,10.50,0.00,Alabama
36732,36732.00,7.00,0.00,Alabama
36736,36736.00,10.60,0.00,Alabama
36738,36738.00,10.60,0.00,Alabama
36740,36740.00,9.00,0.00,Alabama
36741,36741.00,10.00,1.00,Alabama
36742,36742.00,7.00,0.00,Alabama
36744,36744.00,7.30,0.00,Alabama
36745,36745.00,7.00,1.00,Alabama
36748,36748.00,10.60,0.00,Alabama
36749,36749.00,5.00,0.00,Alabama
36750,36750.00,10.60,0.00,Alabama
36751,36751.00,10.60,0.00,Alabama
36752,36752.00,2.00,0.00,Alabama
36753,36753.00,10.00,1.00,Alabama
36754,36754.00,10.60,0.00,Alabama
36756,36756.00,10.00,0.00,Alabama
36758,36758.00,5.00,0.00,Alabama
36759,36759.00,5.00,0.00,Alabama
36761,36761.00,2.00,0.00,Alabama
36762,36762.00,7.00,0.00,Alabama
36763,36763.00,10.60,1.00,Alabama
36764,36764.00,9.00,1.00,Alabama
36765,36765.00,9.00,0.00,Alabama
36766,36766.00,10.00,1.00,Alabama
36767,36767.00,5.00,0.00,Alabama
36768,36768.00,10.00,0.00,Alabama
36769,36769.00,10.60,0.00,Alabama
36773,36773.00,5.00,0.00,Alabama
36775,36775.00,5.00,0.00,Alabama
36776,36776.00,8.10,0.00,Alabama
36782,36782.00,9.00,0.00,Alabama
36783,36783.00,10.60,0.00,Alabama
36784,36784.00,7.00,0.00,Alabama
36785,36785.00,2.00,0.00,Alabama
36786,36786.00,10.50,0.00,Alabama
36790,36790.00,10.60,0.00,Alabama
36792,36792.00,10.40,0.00,Alabama
36793,36793.00,10.40,0.00,Alabama
36801,36801.00,1.00,0.00,Alabama
36802,36802.00,1.00,1.00,Alabama
36803,36803.00,1.00,1.00,Alabama
36804,36804.00,1.00,0.00,Alabama
36830,36830.00,1.00,0.00,Alabama
36831,36831.00,1.00,1.00,Alabama
36832,36832.00,1.00,0.00,Alabama
36849,36849.00,1.00,0.00,Alabama
36850,36850.00,3.00,0.00,Alabama
36851,36851.00,2.00,1.00,Alabama
36852,36852.00,2.00,0.00,Alabama
36853,36853.00,10.60,0.00,Alabama
36854,36854.00,4.00,0.00,Alabama
36855,36855.00,6.00,0.00,Alabama
36856,36856.00,2.00,0.00,Alabama
36858,36858.00,2.00,0.00,Alabama
36859,36859.00,2.00,1.00,Alabama
36860,36860.00,2.00,0.00,Alabama
36861,36861.00,9.00,0.00,Alabama
36862,36862.00,10.50,0.00,Alabama
36863,36863.00,4.00,0.00,Alabama
36865,36865.00,1.00,1.00,Alabama
36866,36866.00,2.00,0.00,Alabama
36867,36867.00,1.00,0.00,Alabama
36868,36868.00,1.00,1.00,Alabama
36869,36869.00,1.00,0.00,Alabama
36870,36870.00,1.00,0.00,Alabama
36871,36871.00,2.00,0.00,Alabama
36872,36872.00,4.00,1.00,Alabama
36874,36874.00,2.00,0.00,Alabama
36875,36875.00,2.00,0.00,Alabama
36877,36877.00,1.00,0.00,Alabama
36879,36879.00,10.50,0.00,Alabama
36901,36901.00,10.00,1.00,Alabama
36904,36904.00,10.00,0.00,Alabama
36906,36906.00,10.00,1.00,Alabama
36907,36907.00,10.00,0.00,Alabama
36908,36908.00,10.00,0.00,Alabama
36910,36910.00,10.00,0.00,Alabama
36912,36912.00,10.00,0.00,Alabama
36913,36913.00,10.00,1.00,Alabama
36915,36915.00,10.00,0.00,Alabama
36916,36916.00,10.00,0.00,Alabama
36919,36919.00,10.00,0.00,Alabama
36921,36921.00,10.00,0.00,Alabama
36922,36922.00,10.00,0.00,Alabama
36925,36925.00,10.00,0.00,Alabama
37010,37010.00,1.00,0.00,Tennessee
37011,37011.00,1.00,1.00,Tennessee
37012,37012.00,10.60,0.00,Tennessee
37013,37013.00,1.00,0.00,Tennessee
37014,37014.00,2.00,0.00,Tennessee
37015,37015.00,2.00,0.00,Tennessee
37016,37016.00,2.00,0.00,Tennessee
37018,37018.00,9.10,0.00,Tennessee
37019,37019.00,8.00,0.00,Tennessee
37020,37020.00,5.20,0.00,Tennessee
37022,37022.00,2.00,0.00,Tennessee
37023,37023.00,2.00,0.00,Tennessee
37024,37024.00,1.00,1.00,Tennessee
37025,37025.00,2.00,0.00,Tennessee
37026,37026.00,2.00,0.00,Tennessee
37027,37027.00,1.00,0.00,Tennessee
37028,37028.00,2.00,0.00,Tennessee
37029,37029.00,4.20,0.00,Tennessee
37030,37030.00,7.00,0.00,Tennessee
37031,37031.00,2.00,0.00,Tennessee
37032,37032.00,2.00,0.00,Tennessee
37033,37033.00,10.40,0.00,Tennessee
37034,37034.00,2.00,0.00,Tennessee
37035,37035.00,2.00,0.00,Tennessee
37036,37036.00,5.20,0.00,Tennessee
37037,37037.00,2.10,0.00,Tennessee
37040,37040.00,1.00,0.00,Tennessee
37041,37041.00,1.00,1.00,Tennessee
37042,37042.00,1.00,0.00,Tennessee
37043,37043.00,1.00,0.00,Tennessee
37044,37044.00,1.00,1.00,Tennessee
37046,37046.00,2.00,0.00,Tennessee
37047,37047.00,8.00,0.00,Tennessee
37048,37048.00,2.00,0.00,Tennessee
37049,37049.00,2.00,0.00,Tennessee
37050,37050.00,2.00,0.00,Tennessee
37051,37051.00,5.20,0.00,Tennessee
37052,37052.00,2.00,0.00,Tennessee
37055,37055.00,4.20,0.00,Tennessee
37056,37056.00,4.20,1.00,Tennessee
37057,37057.00,7.30,0.00,Tennessee
37058,37058.00,10.40,0.00,Tennessee
37059,37059.00,10.60,0.00,Tennessee
37060,37060.00,2.10,0.00,Tennessee
37061,37061.00,10.50,0.00,Tennessee
37062,37062.00,2.00,0.00,Tennessee
37063,37063.00,5.20,1.00,Tennessee
37064,37064.00,1.00,0.00,Tennessee
37065,37065.00,1.00,1.00,Tennessee
37066,37066.00,1.00,0.00,Tennessee
37067,37067.00,1.00,0.00,Tennessee
37068,37068.00,1.00,1.00,Tennessee
37069,37069.00,1.00,0.00,Tennessee
37070,37070.00,1.00,1.00,Tennessee
37071,37071.00,1.00,1.00,Tennessee
37072,37072.00,1.00,0.00,Tennessee
37073,37073.00,1.00,0.00,Tennessee
37074,37074.00,2.00,0.00,Tennessee
37075,37075.00,1.00,0.00,Tennessee
37076,37076.00,1.00,0.00,Tennessee
37077,37077.00,1.00,1.00,Tennessee
37078,37078.00,8.00,0.00,Tennessee
37079,37079.00,2.00,0.00,Tennessee
37080,37080.00,2.00,0.00,Tennessee
37082,37082.00,2.00,0.00,Tennessee
37083,37083.00,7.30,0.00,Tennessee
37085,37085.00,2.10,0.00,Tennessee
37086,37086.00,1.10,0.00,Tennessee
37087,37087.00,4.10,0.00,Tennessee
37088,37088.00,4.10,1.00,Tennessee
37089,37089.00,1.10,1.00,Tennessee
37090,37090.00,2.00,0.00,Tennessee
37091,37091.00,7.00,0.00,Tennessee
37095,37095.00,10.60,0.00,Tennessee
37096,37096.00,10.00,0.00,Tennessee
37097,37097.00,10.00,0.00,Tennessee
37098,37098.00,2.00,0.00,Tennessee
37101,37101.00,6.00,0.00,Tennessee
37110,37110.00,4.00,0.00,Tennessee
37111,37111.00,4.00,1.00,Tennessee
37115,37115.00,1.00,0.00,Tennessee
37116,37116.00,1.00,1.00,Tennessee
37118,37118.00,2.10,0.00,Tennessee
37119,37119.00,7.10,1.00,Tennessee
37121,37121.00,1.00,1.00,Tennessee
37122,37122.00,1.00,0.00,Tennessee
37127,37127.00,1.10,0.00,Tennessee
37128,37128.00,1.10,0.00,Tennessee
37129,37129.00,1.10,0.00,Tennessee
37130,37130.00,1.10,0.00,Tennessee
37131,37131.00,1.10,1.00,Tennessee
37132,37132.00,1.10,0.00,Tennessee
37133,37133.00,1.10,1.00,Tennessee
37134,37134.00,10.60,0.00,Tennessee
37135,37135.00,2.00,0.00,Tennessee
37136,37136.00,5.20,1.00,Tennessee
37137,37137.00,3.00,0.00,Tennessee
37138,37138.00,1.00,0.00,Tennessee
37140,37140.00,3.00,0.00,Tennessee
37141,37141.00,2.00,0.00,Tennessee
37142,37142.00,2.00,0.00,Tennessee
37143,37143.00,2.00,0.00,Tennessee
37144,37144.00,8.00,0.00,Tennessee
37145,37145.00,8.00,0.00,Tennessee
37146,37146.00,2.00,0.00,Tennessee
37148,37148.00,7.10,0.00,Tennessee
37149,37149.00,2.10,0.00,Tennessee
37150,37150.00,10.60,0.00,Tennessee
37151,37151.00,8.00,0.00,Tennessee
37152,37152.00,1.00,1.00,Tennessee
37153,37153.00,2.10,0.00,Tennessee
37155,37155.00,1.00,1.00,Tennessee
37160,37160.00,4.00,0.00,Tennessee
37161,37161.00,4.00,1.00,Tennessee
37162,37162.00,4.00,1.00,Tennessee
37165,37165.00,5.20,1.00,Tennessee
37166,37166.00,7.00,0.00,Tennessee
37167,37167.00,1.10,0.00,Tennessee
37171,37171.00,2.00,0.00,Tennessee
37172,37172.00,1.00,0.00,Tennessee
37174,37174.00,2.00,0.00,Tennessee
37175,37175.00,10.00,0.00,Tennessee
37178,37178.00,10.00,0.00,Tennessee
37179,37179.00,2.00,0.00,Tennessee
37180,37180.00,5.20,0.00,Tennessee
37181,37181.00,5.20,0.00,Tennessee
37183,37183.00,5.00,0.00,Tennessee
37184,37184.00,5.20,0.00,Tennessee
37185,37185.00,7.00,0.00,Tennessee
37186,37186.00,2.00,0.00,Tennessee
37187,37187.00,2.00,0.00,Tennessee
37188,37188.00,2.00,0.00,Tennessee
37189,37189.00,1.00,0.00,Tennessee
37190,37190.00,2.00,0.00,Tennessee
37191,37191.00,2.00,0.00,Tennessee
37201,37201.00,1.00,0.00,Tennessee
37202,37202.00,1.00,1.00,Tennessee
37203,37203.00,1.00,0.00,Tennessee
37204,37204.00,1.00,0.00,Tennessee
37205,37205.00,1.00,0.00,Tennessee
37206,37206.00,1.00,0.00,Tennessee
37207,37207.00,1.00,0.00,Tennessee
37208,37208.00,1.00,0.00,Tennessee
37209,37209.00,1.00,0.00,Tennessee
37210,37210.00,1.00,0.00,Tennessee
37211,37211.00,1.00,0.00,Tennessee
37212,37212.00,1.00,0.00,Tennessee
37213,37213.00,1.00,0.00,Tennessee
37214,37214.00,1.00,0.00,Tennessee
37215,37215.00,1.00,0.00,Tennessee
37216,37216.00,1.00,0.00,Tennessee
37217,37217.00,1.00,0.00,Tennessee
37218,37218.00,1.00,0.00,Tennessee
37219,37219.00,1.00,0.00,Tennessee
37220,37220.00,1.00,0.00,Tennessee
37221,37221.00,1.00,0.00,Tennessee
37222,37222.00,1.00,1.00,Tennessee
37224,37224.00,1.00,1.00,Tennessee
37227,37227.00,1.00,1.00,Tennessee
37228,37228.00,1.00,0.00,Tennessee
37229,37229.00,1.00,1.00,Tennessee
37230,37230.00,1.00,1.00,Tennessee
37232,37232.00,1.00,1.00,Tennessee
37234,37234.00,1.00,1.00,Tennessee
37235,37235.00,1.00,1.00,Tennessee
37236,37236.00,1.00,1.00,Tennessee
37237,37237.00,1.00,1.00,Tennessee
37238,37238.00,1.00,1.00,Tennessee
37239,37239.00,1.00,1.00,Tennessee
37240,37240.00,1.00,0.00,Tennessee
37241,37241.00,1.00,1.00,Tennessee
37242,37242.00,1.00,1.00,Tennessee
37243,37243.00,1.00,1.00,Tennessee
37244,37244.00,1.00,1.00,Tennessee
37245,37245.00,1.00,1.00,Tennessee
37246,37246.00,1.00,1.00,Tennessee
37247,37247.00,1.00,1.00,Tennessee
37248,37248.00,1.00,1.00,Tennessee
37249,37249.00,1.00,1.00,Tennessee
37250,37250.00,1.00,1.00,Tennessee
37301,37301.00,10.50,0.00,Tennessee
37302,37302.00,1.00,0.00,Tennessee
37303,37303.00,4.00,0.00,Tennessee
37304,37304.00,2.00,1.00,Tennessee
37305,37305.00,10.50,0.00,Tennessee
37306,37306.00,5.00,0.00,Tennessee
37307,37307.00,2.00,0.00,Tennessee
37308,37308.00,2.10,0.00,Tennessee
37309,37309.00,5.20,0.00,Tennessee
37310,37310.00,1.00,0.00,Tennessee
37311,37311.00,1.00,0.00,Tennessee
37312,37312.00,1.00,0.00,Tennessee
37313,37313.00,10.40,0.00,Tennessee
37314,37314.00,10.50,1.00,Tennessee
37315,37315.00,1.00,1.00,Tennessee
37316,37316.00,2.00,1.00,Tennessee
37317,37317.00,10.00,0.00,Tennessee
37318,37318.00,4.00,0.00,Tennessee
37320,37320.00,1.00,1.00,Tennessee
37321,37321.00,7.30,0.00,Tennessee
37322,37322.00,10.50,0.00,Tennessee
37323,37323.00,1.00,0.00,Tennessee
37324,37324.00,5.00,0.00,Tennessee
37325,37325.00,2.00,0.00,Tennessee
37326,37326.00,10.00,1.00,Tennessee
37327,37327.00,10.40,0.00,Tennessee
37328,37328.00,8.30,0.00,Tennessee
37329,37329.00,5.00,0.00,Tennessee
37330,37330.00,5.00,0.00,Tennessee
37331,37331.00,7.20,0.00,Tennessee
37332,37332.00,8.30,0.00,Tennessee
37333,37333.00,10.00,0.00,Tennessee
37334,37334.00,7.30,0.00,Tennessee
37335,37335.00,8.30,0.00,Tennessee
37336,37336.00,2.10,0.00,Tennessee
37337,37337.00,10.30,0.00,Tennessee
37338,37338.00,8.30,0.00,Tennessee
37339,37339.00,10.40,0.00,Tennessee
37340,37340.00,2.00,0.00,Tennessee
37341,37341.00,1.00,0.00,Tennessee
37342,37342.00,8.40,0.00,Tennessee
37343,37343.00,1.00,0.00,Tennessee
37345,37345.00,6.00,0.00,Tennessee
37347,37347.00,2.00,0.00,Tennessee
37348,37348.00,8.30,0.00,Tennessee
37349,37349.00,7.40,1.00,Tennessee
37350,37350.00,1.00,0.00,Tennessee
37351,37351.00,1.00,1.00,Tennessee
37352,37352.00,5.00,0.00,Tennessee
37353,37353.00,2.10,0.00,Tennessee
37354,37354.00,7.00,0.00,Tennessee
37355,37355.00,7.40,0.00,Tennessee
37356,37356.00,10.60,0.00,Tennessee
37357,37357.00,5.00,0.00,Tennessee
37359,37359.00,8.30,0.00,Tennessee
37360,37360.00,5.00,0.00,Tennessee
37361,37361.00,2.00,0.00,Tennessee
37362,37362.00,2.00,0.00,Tennessee
37363,37363.00,1.00,0.00,Tennessee
37364,37364.00,1.00,1.00,Tennessee
37365,37365.00,10.40,0.00,Tennessee
37366,37366.00,10.60,0.00,Tennessee
37367,37367.00,10.00,0.00,Tennessee
37369,37369.00,2.00,0.00,Tennessee
37370,37370.00,5.20,0.00,Tennessee
37371,37371.00,4.00,1.00,Tennessee
37373,37373.00,2.00,0.00,Tennessee
37374,37374.00,2.00,0.00,Tennessee
37375,37375.00,10.00,0.00,Tennessee
37376,37376.00,10.00,0.00,Tennessee
37377,37377.00,1.00,0.00,Tennessee
37378,37378.00,4.00,1.00,Tennessee
37379,37379.00,1.00,0.00,Tennessee
37380,37380.00,7.30,0.00,Tennessee
37381,37381.00,8.00,0.00,Tennessee
37382,37382.00,5.00,1.00,Tennessee
37383,37383.00,10.00,0.00,Tennessee
37384,37384.00,1.00,1.00,Tennessee
37385,37385.00,10.50,0.00,Tennessee
37387,37387.00,10.60,0.00,Tennessee
37388,37388.00,4.00,0.00,Tennessee
37389,37389.00,7.40,1.00,Tennessee
37391,37391.00,10.00,0.00,Tennessee
37394,37394.00,5.00,1.00,Tennessee
37396,37396.00,2.00,0.00,Tennessee
37397,37397.00,2.00,0.00,Tennessee
37398,37398.00,4.00,0.00,Tennessee
37401,37401.00,1.00,1.00,Tennessee
37402,37402.00,1.00,0.00,Tennessee
37403,37403.00,1.00,0.00,Tennessee
37404,37404.00,1.00,0.00,Tennessee
37405,37405.00,1.00,0.00,Tennessee
37406,37406.00,1.00,0.00,Tennessee
37407,37407.00,1.00,0.00,Tennessee
37408,37408.00,1.00,0.00,Tennessee
37409,37409.00,1.00,0.00,Tennessee
37410,37410.00,1.00,0.00,Tennessee
37411,37411.00,1.00,0.00,Tennessee
37412,37412.00,1.00,0.00,Tennessee
37414,37414.00,1.00,1.00,Tennessee
37415,37415.00,1.00,0.00,Tennessee
37416,37416.00,1.00,0.00,Tennessee
37419,37419.00,1.00,0.00,Tennessee
37421,37421.00,1.00,0.00,Tennessee
37422,37422.00,1.00,1.00,Tennessee
37424,37424.00,1.00,1.00,Tennessee
37450,37450.00,1.00,1.00,Tennessee
37501,37501.00,1.00,1.00,Tennessee
37601,37601.00,1.00,0.00,Tennessee
37602,37602.00,1.00,1.00,Tennessee
37604,37604.00,1.00,0.00,Tennessee
37605,37605.00,1.00,1.00,Tennessee
37614,37614.00,1.00,0.00,Tennessee
37615,37615.00,1.00,0.00,Tennessee
37616,37616.00,5.00,0.00,Tennessee
37617,37617.00,1.00,0.00,Tennessee
37618,37618.00,1.00,0.00,Tennessee
37620,37620.00,1.00,0.00,Tennessee
37621,37621.00,1.00,1.00,Tennessee
37625,37625.00,1.00,1.00,Tennessee
37640,37640.00,8.10,0.00,Tennessee
37641,37641.00,5.20,0.00,Tennessee
37642,37642.00,1.00,0.00,Tennessee
37643,37643.00,1.00,0.00,Tennessee
37644,37644.00,1.00,1.00,Tennessee
37645,37645.00,1.00,0.00,Tennessee
37650,37650.00,7.30,0.00,Tennessee
37656,37656.00,2.00,0.00,Tennessee
37657,37657.00,8.00,0.00,Tennessee
37658,37658.00,1.00,0.00,Tennessee
37659,37659.00,2.00,0.00,Tennessee
37660,37660.00,1.00,0.00,Tennessee
37662,37662.00,1.00,1.00,Tennessee
37663,37663.00,1.00,0.00,Tennessee
37664,37664.00,1.00,0.00,Tennessee
37665,37665.00,1.00,0.00,Tennessee
37669,37669.00,1.00,1.00,Tennessee
37680,37680.00,9.00,0.00,Tennessee
37681,37681.00,2.00,0.00,Tennessee
37682,37682.00,1.00,1.00,Tennessee
37683,37683.00,7.40,0.00,Tennessee
37684,37684.00,1.00,1.00,Tennessee
37686,37686.00,2.00,0.00,Tennessee
37687,37687.00,10.00,0.00,Tennessee
37688,37688.00,8.00,0.00,Tennessee
37690,37690.00,2.00,0.00,Tennessee
37691,37691.00,9.00,0.00,Tennessee
37692,37692.00,2.00,0.00,Tennessee
37694,37694.00,2.00,0.00,Tennessee
37699,37699.00,2.00,1.00,Tennessee
37701,37701.00,1.00,0.00,Tennessee
37705,37705.00,2.00,0.00,Tennessee
37707,37707.00,6.00,1.00,Tennessee
37708,37708.00,2.00,0.00,Tennessee
37709,37709.00,2.00,0.00,Tennessee
37710,37710.00,5.20,0.00,Tennessee
37711,37711.00,10.40,0.00,Tennessee
37713,37713.00,5.20,0.00,Tennessee
37714,37714.00,4.00,0.00,Tennessee
37715,37715.00,6.00,0.00,Tennessee
37716,37716.00,4.20,0.00,Tennessee
37717,37717.00,4.20,1.00,Tennessee
37719,37719.00,4.20,1.00,Tennessee
37721,37721.00,1.00,0.00,Tennessee
37722,37722.00,5.00,0.00,Tennessee
37723,37723.00,5.00,0.00,Tennessee
37724,37724.00,6.00,0.00,Tennessee
37725,37725.00,6.10,0.00,Tennessee
37726,37726.00,10.60,0.00,Tennessee
37727,37727.00,5.00,0.00,Tennessee
37729,37729.00,5.00,0.00,Tennessee
37730,37730.00,6.00,1.00,Tennessee
37731,37731.00,8.00,0.00,Tennessee
37732,37732.00,10.60,1.00,Tennessee
37733,37733.00,10.60,1.00,Tennessee
37737,37737.00,2.00,0.00,Tennessee
37738,37738.00,10.50,0.00,Tennessee
37742,37742.00,2.00,0.00,Tennessee
37743,37743.00,4.00,0.00,Tennessee
37744,37744.00,4.00,1.00,Tennessee
37745,37745.00,4.00,0.00,Tennessee
37748,37748.00,4.00,0.00,Tennessee
37752,37752.00,5.00,0.00,Tennessee
37753,37753.00,5.00,0.00,Tennessee
37754,37754.00,2.00,0.00,Tennessee
37755,37755.00,10.60,0.00,Tennessee
37756,37756.00,10.00,0.00,Tennessee
37757,37757.00,4.00,0.00,Tennessee
37760,37760.00,1.00,0.00,Tennessee
37762,37762.00,10.50,0.00,Tennessee
37763,37763.00,4.10,0.00,Tennessee
37764,37764.00,6.10,0.00,Tennessee
37765,37765.00,10.00,0.00,Tennessee
37766,37766.00,4.00,0.00,Tennessee
37769,37769.00,4.00,0.00,Tennessee
37770,37770.00,9.00,0.00,Tennessee
37771,37771.00,1.00,0.00,Tennessee
37772,37772.00,1.00,0.00,Tennessee
37773,37773.00,8.00,1.00,Tennessee
37774,37774.00,2.00,0.00,Tennessee
37777,37777.00,1.00,0.00,Tennessee
37778,37778.00,2.00,0.00,Tennessee
37779,37779.00,2.00,0.00,Tennessee
37801,37801.00,1.00,0.00,Tennessee
37802,37802.00,1.00,1.00,Tennessee
37803,37803.00,1.00,0.00,Tennessee
37804,37804.00,1.00,0.00,Tennessee
37806,37806.00,2.00,0.00,Tennessee
37807,37807.00,2.00,0.00,Tennessee
37809,37809.00,5.00,0.00,Tennessee
37810,37810.00,5.00,0.00,Tennessee
37811,37811.00,2.00,0.00,Tennessee
37813,37813.00,1.00,0.00,Tennessee
37814,37814.00,1.00,0.00,Tennessee
37815,37815.00,1.00,1.00,Tennessee
37816,37816.00,1.00,1.00,Tennessee
37818,37818.00,5.00,0.00,Tennessee
37819,37819.00,10.50,0.00,Tennessee
37820,37820.00,2.10,0.00,Tennessee
37821,37821.00,4.00,0.00,Tennessee
37822,37822.00,4.00,1.00,Tennessee
37824,37824.00,8.00,1.00,Tennessee
37825,37825.00,8.00,0.00,Tennessee
37826,37826.00,5.00,0.00,Tennessee
37828,37828.00,2.00,1.00,Tennessee
37829,37829.00,5.00,0.00,Tennessee
37830,37830.00,4.20,0.00,Tennessee
37831,37831.00,4.20,1.00,Tennessee
37840,37840.00,4.20,0.00,Tennessee
37841,37841.00,7.00,0.00,Tennessee
37843,37843.00,5.00,0.00,Tennessee
37845,37845.00,4.20,1.00,Tennessee
37846,37846.00,3.00,0.00,Tennessee
37847,37847.00,10.60,0.00,Tennessee
37848,37848.00,10.40,0.00,Tennessee
37849,37849.00,1.00,0.00,Tennessee
37851,37851.00,6.00,1.00,Tennessee
37852,37852.00,10.60,0.00,Tennessee
37853,37853.00,1.00,0.00,Tennessee
37854,37854.00,4.00,0.00,Tennessee
37857,37857.00,7.00,0.00,Tennessee
37860,37860.00,2.00,0.00,Tennessee
37861,37861.00,10.40,0.00,Tennessee
37862,37862.00,4.00,0.00,Tennessee
37863,37863.00,4.00,0.00,Tennessee
37864,37864.00,4.00,1.00,Tennessee
37865,37865.00,1.00,0.00,Tennessee
37866,37866.00,3.00,0.00,Tennessee
37867,37867.00,5.00,1.00,Tennessee
37868,37868.00,4.00,1.00,Tennessee
37869,37869.00,10.00,0.00,Tennessee
37870,37870.00,6.00,0.00,Tennessee
37871,37871.00,2.00,0.00,Tennessee
37872,37872.00,10.60,0.00,Tennessee
37873,37873.00,2.00,0.00,Tennessee
37874,37874.00,7.30,0.00,Tennessee
37876,37876.00,5.00,0.00,Tennessee
37877,37877.00,1.00,0.00,Tennessee
37878,37878.00,2.00,0.00,Tennessee
37879,37879.00,7.00,0.00,Tennessee
37880,37880.00,6.00,0.00,Tennessee
37881,37881.00,10.40,0.00,Tennessee
37882,37882.00,2.00,0.00,Tennessee
37885,37885.00,10.40,0.00,Tennessee
37886,37886.00,2.00,0.00,Tennessee
37887,37887.00,7.40,0.00,Tennessee
37888,37888.00,10.40,0.00,Tennessee
37890,37890.00,1.00,0.00,Tennessee
37891,37891.00,2.00,0.00,Tennessee
37892,37892.00,10.30,0.00,Tennessee
37901,37901.00,1.00,1.00,Tennessee
